"Facility Name","Street Address","City Name","County","State","ZIP Code","Latitude","Longitude","Submissions","Toxic Release Inventory Report Link","Toxic Release Inventory - Form R Report Link","Risk-Screening Environmental Indicators Report Link"
"HUBBELL INDUSTRIAL CONTROLS","4301 CHEYENNE DR","ARCHDALE","RANDOLPH","NC","27263","35.8931","-79.9596","18","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27263HBBLL4301C","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27263HBBLL4301C","https://enviro.epa.gov/enviro/rsei.html?facid=27263HBBLL4301C"
"HUNTER FARMS DAIRY","1900 N MAIN ST","HIGH POINT","GUILFORD","NC","27262","35.980278","-80.020833","21","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27262BRDNN1900N","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27262BRDNN1900N","https://enviro.epa.gov/enviro/rsei.html?facid=27262BRDNN1900N"
"HYDRO SERVICE & SUPPLIES INC","513 UNITED DRIVE","DURHAM","DURHAM","NC","27713","35.93701","-78.90658","14","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27713HYDRS513UN","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27713HYDRS513UN","https://enviro.epa.gov/enviro/rsei.html?facid=27713HYDRS513UN"
"HYOSUNG USA, INC.","890 PINEVIEW RD","ASHEBORO","RANDOLPH","NC","27203","35.772637","-79.823853","108","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27317GDYRT800PI","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27317GDYRT800PI","https://enviro.epa.gov/enviro/rsei.html?facid=27317GDYRT800PI"
"IBM CORP","3039 CORNWALLIS RD","RESEARCH TRIANGLE PARK","DURHAM","NC","277092195","35.908285","-78.86294","13","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27709BMXXX3039C","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27709BMXXX3039C","https://enviro.epa.gov/enviro/rsei.html?facid=27709BMXXX3039C"
"INCO ALLOYS INTERNATIONAL INC","PITTSBORO INDUSTRIAL PARK HWY 64E","PITTSBORO","CHATHAM","NC","27312","35.71356","-79.15988","4","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27312NCLLYPITTS","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27312NCLLYPITTS","https://enviro.epa.gov/enviro/rsei.html?facid=27312NCLLYPITTS"
"INDUSTRIAL WOOD PRODUCTS","9205 NC HWY 22 N","CLIMAX","GUILFORD","NC","27233","35.9075","-79.7071","21","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27233NDSTR6924H","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27233NDSTR6924H","https://enviro.epa.gov/enviro/rsei.html?facid=27233NDSTR6924H"
"INGERSOLL RAND","1725 US HWY 1 N","SOUTHERN PINES","MOORE","NC","28387","35.189722","-79.387049","41","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=28387NGRSL1725U","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=28387NGRSL1725U","https://enviro.epa.gov/enviro/rsei.html?facid=28387NGRSL1725U"
"INGRAM PLYWOODS INC","718 BASSETT DR","THOMASVILLE","DAVIDSON","NC","273610947","35.9111","-80.04967","1","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27361NGRMP718BA","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27361NGRMP718BA","https://enviro.epa.gov/enviro/rsei.html?facid=27361NGRMP718BA"
"INNOSPEC ACTIVE CHEMICALS","510 W GRIMES AVE","HIGH POINT","GUILFORD","NC","27260","35.950596","-80.009533","255","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27262PRCHM1670E","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27262PRCHM1670E","https://enviro.epa.gov/enviro/rsei.html?facid=27262PRCHM1670E"
"INTEGRATED DNA TECHNOLOGIES","4800 DAVIS DR","MORRISVILLE","WAKE","NC","27560","35.853317","-78.864928","5","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=2756WNTGRT48DAV","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=2756WNTGRT48DAV","https://enviro.epa.gov/enviro/rsei.html?facid=2756WNTGRT48DAV"
"INTEK","300 TAYLOR ST","ABERDEEN","MOORE","NC","28315","35.13534","-79.43643","2","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=28315NTKXX300TA","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=28315NTKXX300TA","https://enviro.epa.gov/enviro/rsei.html?facid=28315NTKXX300TA"
"INTERNATIONAL PAPER CO","2215 S WILMINGTON ST","RALEIGH","WAKE","NC","27603","35.75139","-78.64241","7","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27603NTRNT2215S","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27603NTRNT2215S","https://enviro.epa.gov/enviro/rsei.html?facid=27603NTRNT2215S"
"IPS STRUCTURAL ADHESIVES INC.","600 ELLIS RD","DURHAM","DURHAM","NC","27703","35.97239","-78.86697","30","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27703PSCRP6ELLI","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27703PSCRP6ELLI","https://enviro.epa.gov/enviro/rsei.html?facid=27703PSCRP6ELLI"
"ITHACA INDUSTRIES INC ROBBINS FACILITY","824 HEMP ST","ROBBINS","MOORE","NC","27325","35.42424","-79.570139","7","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27325THCNDHEMPS","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27325THCNDHEMPS","https://enviro.epa.gov/enviro/rsei.html?facid=27325THCNDHEMPS"
"J.J. CONVERTING L.L.C.","917 J. R. INDUSTRIAL DR","SANFORD","LEE","NC","27330","35.45952","-79.13361","6","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27330JJCNV917JR","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27330JJCNV917JR","https://enviro.epa.gov/enviro/rsei.html?facid=27330JJCNV917JR"
"JMC (USA) INC","ONE INNOVATION DR","RESEARCH TRIANGLE PARK","DURHAM","NC","27709","35.87595","-78.88483","97","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27709JMCSNONEIN","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27709JMCSNONEIN","https://enviro.epa.gov/enviro/rsei.html?facid=27709JMCSNONEIN"
"JOHN DEERE TURF CARE","6501 SOUTH NC 55 HWY","FUQUAY VARINA","WAKE","NC","27526","35.58289","-78.75688","72","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27526JHNDR6501H","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27526JHNDR6501H","https://enviro.epa.gov/enviro/rsei.html?facid=27526JHNDR6501H"
"JORDAN LUMBER & SUPPLY CO","1959 HIGHWAY 109 SOUTH","MOUNT GILEAD","MONTGOMERY","NC","27306","35.257891","-79.979323","7","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=2730WJRDNL1959H","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=2730WJRDNL1959H","https://enviro.epa.gov/enviro/rsei.html?facid=2730WJRDNL1959H"
"JOWAT CORP","6058 LOIS LN","HIGH POINT","RANDOLPH","NC","27263","35.90182","-80.01005","18","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=2726WJWTCR658LI","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=2726WJWTCR658LI","https://enviro.epa.gov/enviro/rsei.html?facid=2726WJWTCR658LI"
"K M MACHINE CO","201 MCCASKILL ST","BISCOE","MONTGOMERY","NC","27209","35.35814","-79.77009","48","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27209KMMCH201MC","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27209KMMCH201MC","https://enviro.epa.gov/enviro/rsei.html?facid=27209KMMCH201MC"
"KAO SPECIALTIES AMERICAS LLC","243 WOODBINE ST","HIGH POINT","GUILFORD","NC","27260","35.92333","-80.02967","475","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27261HGHPN255BE","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27261HGHPN255BE","https://enviro.epa.gov/enviro/rsei.html?facid=27261HGHPN255BE"
"KAYSER-ROTH CORP","515 W  BALFOUR AVE","ASHEBORO","RANDOLPH","NC","27203","35.74892","-79.81591","10","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27203KYSRR515WB","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27203KYSRR515WB","https://enviro.epa.gov/enviro/rsei.html?facid=27203KYSRR515WB"
"KEENER LUMBER CO INC.","1209 W MARKET ST","SMITHFIELD","JOHNSTON","NC","27577","35.52617","-78.36281","6","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27577KNRLM129WM","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27577KNRLM129WM","https://enviro.epa.gov/enviro/rsei.html?facid=27577KNRLM129WM"
"KEENER LUMBER CO INC.","8100 HOBTON HWY","CLINTON","SAMPSON","NC","28328","35.118449","-78.318127","4","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=28328KNRLM81HBT","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=28328KNRLM81HBT","https://enviro.epa.gov/enviro/rsei.html?facid=28328KNRLM81HBT"
"KELLOGG'S SNACKS - CARY BAKERY","ONE QUALITY LN","CARY","WAKE","NC","27513","35.81696","-78.80972","32","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27513STNQLONEQU","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27513STNQLONEQU","https://enviro.epa.gov/enviro/rsei.html?facid=27513STNQLONEQU"
"KENNAMETAL INC","201 YZEX ST","ASHEBORO","RANDOLPH","NC","27203","35.75794","-79.80731","53","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27204CLVLN201YZ","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27204CLVLN201YZ","https://enviro.epa.gov/enviro/rsei.html?facid=27204CLVLN201YZ"
"KENNAMETAL INC","5108 REX MCLEOD DR","SANFORD","LEE","NC","27330","35.55127","-79.17928","1","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27330KNNMT5108R","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27330KNNMT5108R","https://enviro.epa.gov/enviro/rsei.html?facid=27330KNNMT5108R"
"KENNEDY OIL CO INC","1203 COURTESY RD","HIGH POINT","GUILFORD","NC","27260","35.94314","-80.02049","68","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27260KNNDY1203C","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27260KNNDY1203C","https://enviro.epa.gov/enviro/rsei.html?facid=27260KNNDY1203C"
"KURZ-KASCH SANFORD DIV","2627 WATSON AVE","SANFORD","LEE","NC","27330","35.4547","-79.14737","13","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27330CLGTP2627W","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27330CLGTP2627W","https://enviro.epa.gov/enviro/rsei.html?facid=27330CLGTP2627W"
"LAIRD TECHNOLOGIES INC","116 YZEX ST","ASHEBORO","RANDOLPH","NC","27203","35.75793","-79.80682","2","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27203LRDTC116YZ","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27203LRDTC116YZ","https://enviro.epa.gov/enviro/rsei.html?facid=27203LRDTC116YZ"
"LAMPE & MALPHRUS LUMBER CO","210 N TENTH ST","SMITHFIELD","JOHNSTON","NC","27577","35.5094","-78.3361","24","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27577LMPML210N2","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27577LMPML210N2","https://enviro.epa.gov/enviro/rsei.html?facid=27577LMPML210N2"
"LAN-O-SHEEN INC","201 DICKENS RD","FUQUAY-VARINA","WAKE","NC","27526","35.61457","-78.8064","10","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27526LNSHN201DI","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27526LNSHN201DI","https://enviro.epa.gov/enviro/rsei.html?facid=27526LNSHN201DI"
"LEE BRICK & TILE CO","3704 HAWKINS AVE","SANFORD","LEE","NC","27330","35.54708","-79.19088","77","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27330LBRCK3704H","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27330LBRCK3704H","https://enviro.epa.gov/enviro/rsei.html?facid=27330LBRCK3704H"
"LEGGETT & PLATT SLEEPER COMPONENTS","1639 BLANDWOOD DR","HIGH POINT","GUILFORD","NC","27264","35.927433","-80.02641","12","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27260LGGTT1639B","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27260LGGTT1639B","https://enviro.epa.gov/enviro/rsei.html?facid=27260LGGTT1639B"
"LFC2","500 OAK TREE DR","SELMA","JOHNSTON","NC","27576","35.53571","-78.30021","57","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27576SMBNR500OA","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27576SMBNR500OA","https://enviro.epa.gov/enviro/rsei.html?facid=27576SMBNR500OA"
"LITESPEC OPTICAL FIBER LLC","76 ALEXANDER DRIVE","RESEARCH TRIANGLE PARK","DURHAM","NC","27709","35.916667","-78.866667","9","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27709LTSPC76ALE","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27709LTSPC76ALE","https://enviro.epa.gov/enviro/rsei.html?facid=27709LTSPC76ALE"
"LITHO INDUSTRIES","ONE LITHO WAY","DURHAM","DURHAM","NC","27709","35.930005","-78.808848","5","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27709LTHNDONELI","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27709LTHNDONELI","https://enviro.epa.gov/enviro/rsei.html?facid=27709LTHNDONELI"
"MAGNETI MARELLI POWERTRAIN USA LLC","2101 NASH ST","SANFORD","LEE","NC","27330","35.46449","-79.1436","117","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27330WBRSN2101N","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27330WBRSN2101N","https://enviro.epa.gov/enviro/rsei.html?facid=27330WBRSN2101N"
"MAJESTIC MARBLE & GLASS CO","6009 TRIANGLE DR","RALEIGH","WAKE","NC","276174744","35.893989","-78.745187","10","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27613MJSTC6009T","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27613MJSTC6009T","https://enviro.epa.gov/enviro/rsei.html?facid=27613MJSTC6009T"
"MAJESTIC MARBLE & GLASS CO","8805 ICE DR","RALEIGH","WAKE","NC","27613","35.902315","-78.758338","1","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27613MJSTC8805I","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27613MJSTC8805I","https://enviro.epa.gov/enviro/rsei.html?facid=27613MJSTC8805I"
"MALLINCKRODT PHARMACEUTICALS","8801 CAPITAL BLVD","RALEIGH","WAKE","NC","27616","35.90059","-78.56164","216","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27604MLLNC8801N","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27604MLLNC8801N","https://enviro.epa.gov/enviro/rsei.html?facid=27604MLLNC8801N"
"MANN + HUMMEL PUROLATOR FILTERS LLC","3200 NATAL RD","FAYETTEVILLE","CUMBERLAND","NC","28306","35.01388","-78.91885","192","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=28306FCTPR3200N","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=28306FCTPR3200N","https://enviro.epa.gov/enviro/rsei.html?facid=28306FCTPR3200N"
"MANNINGTON CERAMIC TILE","HWY 731","MOUNT GILEAD","MONTGOMERY","NC","27306","35.211401","-80.025114","8","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27306MNNNGHWY73","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27306MNNNGHWY73","https://enviro.epa.gov/enviro/rsei.html?facid=27306MNNNGHWY73"
"MAOLA HIGH POINT","1900 N MAIN ST","HIGH POINT","GUILFORD","NC","27262","35.97952","-80.02114","1","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=2726WMLHGH19NMA","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=2726WMLHGH19NMA","https://enviro.epa.gov/enviro/rsei.html?facid=2726WMLHGH19NMA"
"MARLOWE-VAN LOAN CORP","1511 JOSHUA CIRCLE","HIGH POINT","GUILFORD","NC","27260","35.93959","-80.02231","30","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27261MRLWV1511J","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27261MRLWV1511J","https://enviro.epa.gov/enviro/rsei.html?facid=27261MRLWV1511J"
"MARSH ARMFIELD INC","1237 HICKORY CHAPEL RD","HIGH POINT","GUILFORD","NC","27261","35.953063","-79.967044","14","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27261MRSHR2612E","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27261MRSHR2612E","https://enviro.epa.gov/enviro/rsei.html?facid=27261MRSHR2612E"
"MARSH FURNITURE CO","1001 S CENTENNIAL ST","HIGH POINT","GUILFORD","NC","27260","35.943189","-79.999779","160","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27261MRSHF1001S","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27261MRSHF1001S","https://enviro.epa.gov/enviro/rsei.html?facid=27261MRSHF1001S"
"MASTERCRAFT FABRICS LLC SILER CITY PLANT","1311 E ELEVENTH ST","SILER CITY","CHATHAM","NC","27344","35.73278","-79.44861","6","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27344CLLNSHWY64","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27344CLLNSHWY64","https://enviro.epa.gov/enviro/rsei.html?facid=27344CLLNSHWY64"
"MASTERPIECE HOUSING","2000 STERLING DR","ALBEMARLE","STANLY","NC","28001","35.34026","-80.16648","16","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=28001MSTRP2000S","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=28001MSTRP2000S","https://enviro.epa.gov/enviro/rsei.html?facid=28001MSTRP2000S"
"MATLAB INC","HWY 49 S","ASHEBORO","RANDOLPH","NC","272042046","35.678083","-79.855416","6","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27204MTLBNHWY49","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27204MTLBNHWY49","https://enviro.epa.gov/enviro/rsei.html?facid=27204MTLBNHWY49"
"MAYCRAFT BOATS LLC","96 HILSBORO RD","FOUR OAKS","JOHNSTON","NC","27524","35.45918","-78.38705","28","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27524MYCRF96HIL","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27524MYCRF96HIL","https://enviro.epa.gov/enviro/rsei.html?facid=27524MYCRF96HIL"
"MCKENZIE SPORTS PRODUCTS LLC DBA MARTIN INDUSTRIES","1135 MONTGOMERY DR","ALBEMARLE","STANLY","NC","28001","35.35537","-80.18022","30","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=28001RMNDS714MO","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=28001RMNDS714MO","https://enviro.epa.gov/enviro/rsei.html?facid=28001RMNDS714MO"
"MCRAE FOOTWEAR: TROY","1737 HWY 24-27","TROY","MONTGOMERY","NC","27371","35.325289","-79.939302","12","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=2737WMCRFT1737H","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=2737WMCRFT1737H","https://enviro.epa.gov/enviro/rsei.html?facid=2737WMCRFT1737H"
"MCRAE INDUSTRIES INC FOOTWEAR DIV","HWY 109 N, PO BOX 726","MOUNT GILEAD","MONTGOMERY","NC","27306","35.282803","-79.968651","7","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27306MCRNDHWY10","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27306MCRNDHWY10","https://enviro.epa.gov/enviro/rsei.html?facid=27306MCRNDHWY10"
"MEMOREX TELEX NV","3301 TERMINAL DR","RALEIGH","WAKE","NC","27604","35.80065","-78.58538","2","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27604MMRXT3301T","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27604MMRXT3301T","https://enviro.epa.gov/enviro/rsei.html?facid=27604MMRXT3301T"
"METAFAB INDUSTRIES","2528 E GREEN DR","HIGH POINT","GUILFORD","NC","27260","35.952645","-79.971222","5","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27260MTFBN2528E","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27260MTFBN2528E","https://enviro.epa.gov/enviro/rsei.html?facid=27260MTFBN2528E"
"METAL CREATIONS","3521ARMORY DR","HIGH POINT","GUILFORD","NC","27260","35.95667","-79.94564","22","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27261MTLCR3521A","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27261MTLCR3521A","https://enviro.epa.gov/enviro/rsei.html?facid=27261MTLCR3521A"
"METOKOTE CORP PLANT 29","5000 WOMACK RD","SANFORD","LEE","NC","27330","35.54703","-79.1716","2","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27330MTKTC5000W","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27330MTKTC5000W","https://enviro.epa.gov/enviro/rsei.html?facid=27330MTKTC5000W"
"MICHELIN AIRCRAFT TIRE CO MICHELIN NORTH DIV","40589 S STANLY SCHOOL RD","NORWOOD","STANLY","NC","28128","35.23264","-80.1623","64","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=28128BFGDRSOUTH","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=28128BFGDRSOUTH","https://enviro.epa.gov/enviro/rsei.html?facid=28128BFGDRSOUTH"
"MICKEY TRUCK BODIES INC","1305 TRINTY AVE PO BOX 2044","HIGH POINT","GUILFORD","NC","272612004","35.92531","-80.01725","99","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27261WFMCK1305T","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27261WFMCK1305T","https://enviro.epa.gov/enviro/rsei.html?facid=27261WFMCK1305T"
"MICROELECTRONICS CENTER OF, NORTH CAROLINA","3021 CORNWALLIS RD","RESEARCH TRIANGLE PARK","DURHAM","NC","27709","35.91764","-78.87097","6","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27709MCRLC3021C","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27709MCRLC3021C","https://enviro.epa.gov/enviro/rsei.html?facid=27709MCRLC3021C"
"MILLIKEN & CO, ROBBINS PLANT","101 KENNEDY ST","ROBBINS","MOORE","NC","27325","35.4291","-79.57955","4","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27325RBBNS101KE","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27325RBBNS101KE","https://enviro.epa.gov/enviro/rsei.html?facid=27325RBBNS101KE"
"MITSUBISHI SEMICONDUCTOR, AMERICA INC","THREE DIAMOND LN","DURHAM","DURHAM","NC","27704","35.993343","-78.82421","47","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27704MTSBSTHREE","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27704MTSBSTHREE","https://enviro.epa.gov/enviro/rsei.html?facid=27704MTSBSTHREE"
"MOEN INC","2609 COX MILL RD","SANFORD","LEE","NC","27332","35.45538","-79.10586","196","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27330STNDY2609C","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27330STNDY2609C","https://enviro.epa.gov/enviro/rsei.html?facid=27330STNDY2609C"
"MORTON METALCRAFT OF NC","2080 E WILLIAMS ST","APEX","WAKE","NC","27539","35.68902","-78.83397","2","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27539MRTNM28EWI","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27539MRTNM28EWI","https://enviro.epa.gov/enviro/rsei.html?facid=27539MRTNM28EWI"
"MOTIVA ENTERPRISES LLC FAYETTEVILLE TERMINAL","992 SHAW MILL RD","FAYETTEVILLE","CUMBERLAND","NC","28311","35.114929","-78.917925","33","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=2831WMTVNT992SH","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=2831WMTVNT992SH","https://enviro.epa.gov/enviro/rsei.html?facid=2831WMTVNT992SH"
"MOTIVA RALEIGH TERMINAL","2232 TEN-TEN ROAD","APEX","WAKE","NC","275398115","35.717035","-78.814921","33","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=2753WMTVRL2232T","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=2753WMTVRL2232T","https://enviro.epa.gov/enviro/rsei.html?facid=2753WMTVRL2232T"
"MOUNTAIRE FARMS - SILER CITY PLANT","1101 EAST THIRD STREET","SILER CITY","CHATHAM","NC","27344","35.732234","-79.449483","5","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=2734WMNTRF111EA","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=2734WMNTRF111EA","https://enviro.epa.gov/enviro/rsei.html?facid=2734WMNTRF111EA"
"MOUNTAIRE FARMS INC- CANDOR FEED MILL","203 MORRIS FARM RD","CANDOR","MONTGOMERY","NC","27229","35.299233","-79.715983","76","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27229MNTRF203MO","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27229MNTRF203MO","https://enviro.epa.gov/enviro/rsei.html?facid=27229MNTRF203MO"
"MPLX TERMINALS LLC - SELMA W OAK ST TERMINAL","2555 W OAK ST","SELMA","JOHNSTON","NC","27576","35.552185","-78.310067","131","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27576XXNMB2555W","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27576XXNMB2555W","https://enviro.epa.gov/enviro/rsei.html?facid=27576XXNMB2555W"
"NATIONAL FOAM INC","141 JUNNY RD","ANGIER","HARNETT","NC","27501","35.51852","-78.73848","44","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27501KDDFR141JU","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27501KDDFR141JU","https://enviro.epa.gov/enviro/rsei.html?facid=27501KDDFR141JU"
