"Facility Name","Street Address","City Name","County","State","ZIP Code","Latitude","Longitude","Submissions","Toxic Release Inventory Report Link","Toxic Release Inventory - Form R Report Link","Risk-Screening Environmental Indicators Report Link"
"RALPH CLAYTON & SONS","86 GOLDMAN DR","COOKSTOWN","BURLINGTON","NJ","08511","40.040267","-74.574217","5","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=0851WRLPHC86GLD","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=0851WRLPHC86GLD","https://enviro.epa.gov/enviro/rsei.html?facid=0851WRLPHC86GLD"
"RAY PLASTICS INC","NORFOLK & ATLANTIC AVE","EGG HARBOR","ATLANTIC","NJ","08215","39.530224","-74.653104","2","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=08215RYPLSNORFO","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=08215RYPLSNORFO","https://enviro.epa.gov/enviro/rsei.html?facid=08215RYPLSNORFO"
"REILLY-WHITMAN INC","2600 E TIOGA ST","PHILADELPHIA","PHILADELPHIA","PA","19134","39.989","-75.09649","11","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19134LRLPR2600E","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19134LRLPR2600E","https://enviro.epa.gov/enviro/rsei.html?facid=19134LRLPR2600E"
"RESCO PRODUCTS INC","1302 CONSHOHOCKEN RD","CONSHOHOCKEN","MONTGOMERY","PA","19428","40.102234","-75.321837","13","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19428RSCPR1302C","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19428RSCPR1302C","https://enviro.epa.gov/enviro/rsei.html?facid=19428RSCPR1302C"
"REXNORD CORP GEARED PRODS DIV","2045 W HUNTING PARK AVE","PHILADELPHIA","PHILADELPHIA","PA","19140","40.01216","-75.16197","15","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19140RXNRD2045W","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19140RXNRD2045W","https://enviro.epa.gov/enviro/rsei.html?facid=19140RXNRD2045W"
"RFDI","2701 RED LION RD","PHILADELPHIA","PHILADELPHIA","PA","19114","40.092611","-75.013333","2","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19114RFDXX2701R","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19114RFDXX2701R","https://enviro.epa.gov/enviro/rsei.html?facid=19114RFDXX2701R"
"RHONE-POULENC INC WALSH DIV","TRENTON AVE & WILLIAMS ST","PHILADELPHIA","PHILADELPHIA","PA","19134","39.986891","-75.115629","18","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19134CLLDNTRENT","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19134CLLDNTRENT","https://enviro.epa.gov/enviro/rsei.html?facid=19134CLLDNTRENT"
"RHONE-POULENC PERFORMANCE RESINS & COATINGS","58 PYLES LN","NEW CASTLE","NEW CASTLE","DE","19720","39.71469","-75.54231","36","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19720WLMNG58PYL","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19720WLMNG58PYL","https://enviro.epa.gov/enviro/rsei.html?facid=19720WLMNG58PYL"
"RHONE-POULENC SPECIALTY CHEMICALS CO","1665 CORPORATE RD W","LAKEWOOD","OCEAN","NJ","087015921","40.05649","-74.18745","3","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=08701RHNPL1665C","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=08701RHNPL1665C","https://enviro.epa.gov/enviro/rsei.html?facid=08701RHNPL1665C"
"RICHARDSAPEX INC","4202-24 MAIN ST","PHILADELPHIA","PHILADELPHIA","PA","19127","40.02388","-75.22045","33","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19127RCHRD42022","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19127RCHRD42022","https://enviro.epa.gov/enviro/rsei.html?facid=19127RCHRD42022"
"RICHLAND GLASS CO","1640 SW BLVD","VINELAND","CUMBERLAND","NJ","08360","39.462523","-75.029219","10","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=08360RCHLN164SW","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=08360RCHLN164SW","https://enviro.epa.gov/enviro/rsei.html?facid=08360RCHLN164SW"
"RICHLAND GLASS CO","535 TUCKAHOE RD","RICHLAND","ATLANTIC","NJ","08350","39.4842","-74.89826","3","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=08350RCHLN535TU","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=08350RCHLN535TU","https://enviro.epa.gov/enviro/rsei.html?facid=08350RCHLN535TU"
"RIMTEC  MANUFACTURING CORP","1702 BEVERLY RD","BURLINGTON","BURLINGTON","NJ","08016","40.068513","-74.883871","175","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=08016FRNKLBEVER","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=08016FRNKLBEVER","https://enviro.epa.gov/enviro/rsei.html?facid=08016FRNKLBEVER"
"RINKER MIDDLETOWN PIPE","800 INDUSTRIAL RD","MIDDLETOWN","NEW CASTLE","DE","19709","39.440153","-75.721477","6","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=1970WRNKRM8INDU","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=1970WRNKRM8INDU","https://enviro.epa.gov/enviro/rsei.html?facid=1970WRNKRM8INDU"
"RJM MFG INC (DBA TARA TAPE)","1626 BRIDGEWATER RD","BENSALEM","BUCKS","PA","19020","40.10605","-74.928","9","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19020RJMMN1626B","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19020RJMMN1626B","https://enviro.epa.gov/enviro/rsei.html?facid=19020RJMMN1626B"
"RMP","800 INDL HWY","CINNAMINSON","BURLINGTON","NJ","08077","40.00627","-75.00688","8","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=08077RMPXX800IN","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=08077RMPXX800IN","https://enviro.epa.gov/enviro/rsei.html?facid=08077RMPXX800IN"
"ROCKWOOD PIGMENTS","555 E CHURCH RD","KING OF PRUSSIA","MONTGOMERY","PA","19406","40.09317","-75.33799","5","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19406RCKWD555EC","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19406RCKWD555EC","https://enviro.epa.gov/enviro/rsei.html?facid=19406RCKWD555EC"
"ROGERS CORP - BEAR","1100 GOVERNOR LEA RD","BEAR","NEW CASTLE","DE","19701","39.60265","-75.6579","76","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19701KNCRP1100G","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19701KNCRP1100G","https://enviro.epa.gov/enviro/rsei.html?facid=19701KNCRP1100G"
"ROHM & HAAS CHEMICALS LLC","200 RT 413","BRISTOL","BUCKS","PA","19007","40.09384","-74.87413","822","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19007RHMNDOLDRT","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19007RHMNDOLDRT","https://enviro.epa.gov/enviro/rsei.html?facid=19007RHMNDOLDRT"
"ROHM & HAAS CHEMICALS, LLC PHILADELPHIA PLANT","5000 RICHMOND ST","PHILADELPHIA","PHILADELPHIA","PA","19137","40.00277","-75.06404","443","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19137RHMND5000R","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19137RHMND5000R","https://enviro.epa.gov/enviro/rsei.html?facid=19137RHMND5000R"
"ROLLER SERVICE CORP","1318 E 12TH ST","WILMINGTON","NEW CASTLE","DE","19802","39.73985","-75.52837","14","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19802RLLRS1318E","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19802RLLRS1318E","https://enviro.epa.gov/enviro/rsei.html?facid=19802RLLRS1318E"
"RUDCO PRODS INC PLANT #1","114 E OAK RD","VINELAND","CUMBERLAND","NJ","08360","39.502512","-75.023025","16","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=08360RDCPR114EA","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=08360RDCPR114EA","https://enviro.epa.gov/enviro/rsei.html?facid=08360RDCPR114EA"
"RUDCO PRODUCTS INC","2120 MAPLE AVE","VINELAND","CUMBERLAND","NJ","08360","39.49159","-74.98584","15","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=08360RDCPR2120M","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=08360RDCPR2120M","https://enviro.epa.gov/enviro/rsei.html?facid=08360RDCPR2120M"
"RUST SPECIALTY CHEMICAL INC","208 WASHINGTON AVE","DOWNINGTOWN","CHESTER","PA","19335","40.006361","-75.700539","20","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19335LPHCH208WA","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19335LPHCH208WA","https://enviro.epa.gov/enviro/rsei.html?facid=19335LPHCH208WA"
"S A R INDL FINISHING INC","104  RTE 73","BERLIN","CAMDEN","NJ","08009","39.725678","-74.903273","28","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=08009SRNDS104NR","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=08009SRNDS104NR","https://enviro.epa.gov/enviro/rsei.html?facid=08009SRNDS104NR"
"SAFETY-KLEEN (BRIDGEPORT) INC","RTE 322 & I-295","BRIDGEPORT","GLOUCESTER","NJ","08014","39.788419","-75.349801","374","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=08014SFTYKRTE32","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=08014SFTYKRTE32","https://enviro.epa.gov/enviro/rsei.html?facid=08014SFTYKRTE32"
"SAFETY-KLEEN SYSTEMS VINCENTOWN (VIN)","123 RED LION RD","SOUTHAMPTON","BURLINGTON","NJ","08088","39.8935","-74.74419","65","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=08088SFTYK123RE","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=08088SFTYK123RE","https://enviro.epa.gov/enviro/rsei.html?facid=08088SFTYK123RE"
"SAFETY-KLEEN SYSTEMS WEST CHESTER (WCP)","1140 GREENHILL RD","WEST CHESTER","CHESTER","PA","19380","40.000445","-75.586448","73","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19380SFTYK1140G","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19380SFTYK1140G","https://enviro.epa.gov/enviro/rsei.html?facid=19380SFTYK1140G"
"SAINT-GOBAIN PERFORMANCE PLASTICS CORP","57 MOREHALL RD","MALVERN","CHESTER","PA","19355","40.049568","-75.523209","76","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19355NRWDN57MOR","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19355NRWDN57MOR","https://enviro.epa.gov/enviro/rsei.html?facid=19355NRWDN57MOR"
"SAINT-GOBAIN PPL MICKLETON","210 HARMONY RD","MICKLETON","GLOUCESTER","NJ","08056","39.813532","-75.255069","38","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=08056BNNLL210HA","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=08056BNNLL210HA","https://enviro.epa.gov/enviro/rsei.html?facid=08056BNNLL210HA"
"SALEM & HOPE CREEK GENERATIN G STATIONS","END OF ALLOWAY CREEK NECK RD","HANCOCKS BRIDGE","SALEM","NJ","08038","39.463028","-75.53571","23","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=08038NCLRBENDOF","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=08038NCLRBENDOF","https://enviro.epa.gov/enviro/rsei.html?facid=08038NCLRBENDOF"
"SANCOA INTERNATIONAL","92 ARK RD","LUMBERTON","BURLINGTON","NJ","08048","39.937854","-74.852497","3","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=08048SNCNT92ARK","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=08048SNCNT92ARK","https://enviro.epa.gov/enviro/rsei.html?facid=08048SNCNT92ARK"
"SANDMEYER STEEL CO","1 SANDMEYER LN","PHILADELPHIA","PHILADELPHIA","PA","19116","40.10972","-75.034785","123","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19116SNDMYONESA","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19116SNDMYONESA","https://enviro.epa.gov/enviro/rsei.html?facid=19116SNDMYONESA"
"SEA GULL LIGHTING PRODUCTS INC","25TH & WHARTON ST","PHILADELPHIA","PHILADELPHIA","PA","19146","39.93648","-75.18572","11","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19146SGLLL25THA","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19146SGLLL25THA","https://enviro.epa.gov/enviro/rsei.html?facid=19146SGLLL25THA"
"SEIDELMANN YACHTS INC","110 E CUSHMAN AVE","BERLIN","CAMDEN","NJ","08009","39.79428","-74.91857","8","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=08009SDLMN110EA","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=08009SDLMN110EA","https://enviro.epa.gov/enviro/rsei.html?facid=08009SDLMN110EA"
"SENNECA HOLDINGS (HMF EXPRESS)","8825 TORRESDALE AVE","PHILADELPHIA","PHILADELPHIA","PA","19136","40.04423","-75.004656","3","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=1913WSNNCH8825T","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=1913WSNNCH8825T","https://enviro.epa.gov/enviro/rsei.html?facid=1913WSNNCH8825T"
"SENTRY PAINT TECHS INC","237 MILL ST","DARBY","DELAWARE","PA","190232016","39.91666","-75.260574","62","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19023SNTRY237MI","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19023SNTRY237MI","https://enviro.epa.gov/enviro/rsei.html?facid=19023SNTRY237MI"
"SERVICE ENERGY DOVER BULK PLANT","3799 N DUPONT HWY","DOVER","KENT","DE","19901","39.20381","-75.5612","55","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19901SRVCN3794N","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19901SRVCN3794N","https://enviro.epa.gov/enviro/rsei.html?facid=19901SRVCN3794N"
"SHIELDALLOY METALLURGICAL CORP","W BLVD","NEWFIELD","GLOUCESTER","NJ","083440768","39.541046","-75.021081","106","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=08344SHLDLWESTB","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=08344SHLDLWESTB","https://enviro.epa.gov/enviro/rsei.html?facid=08344SHLDLWESTB"
"SHOREWOOD DISPLAY","33 PHOENIX DR","THOROFARE","GLOUCESTER","NJ","08086","39.836072","-75.214293","22","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=08086PHNXD33PHO","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=08086PHNXD33PHO","https://enviro.epa.gov/enviro/rsei.html?facid=08086PHNXD33PHO"
"SICO #360 WILMINGTON TERMINAL","1050 CHRISTIANA AVE","WILMINGTON","NEW CASTLE","DE","19801","39.716882","-75.532244","36","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19801SCWLM1050C","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19801SCWLM1050C","https://enviro.epa.gov/enviro/rsei.html?facid=19801SCWLM1050C"
"SIEGFRIED USA LLC","33 INDUSTRIAL PARK RD","PENNSVILLE","SALEM","NJ","08070","39.629032","-75.533973","312","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=08070GNSCHINDUS","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=08070GNSCHINDUS","https://enviro.epa.gov/enviro/rsei.html?facid=08070GNSCHINDUS"
"SIEMENS NIXDORF PRINTING SYS INC","20 OLNEY AVE","CHERRY HILL","CAMDEN","NJ","08034","39.905257","-74.969397","6","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=08034SMNSN3COMP","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=08034SMNSN3COMP","https://enviro.epa.gov/enviro/rsei.html?facid=08034SMNSN3COMP"
"SIKA CORPORATION","995 TOWBIN AVE","LAKEWOOD","OCEAN","NJ","08701","40.058867","-74.190227","46","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=08701MYNTL995TO","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=08701MYNTL995TO","https://enviro.epa.gov/enviro/rsei.html?facid=08701MYNTL995TO"
"SILICON POWER CORP","175 GREAT VALLEY PKY","MALVERN","CHESTER","PA","19355","40.06077","-75.54314","11","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19355SLCNP175GR","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19355SLCNP175GR","https://enviro.epa.gov/enviro/rsei.html?facid=19355SLCNP175GR"
"SILVER CLOUD MFG CO","525 ORANGE ST","MILLVILLE","CUMBERLAND","NJ","08332","39.37288","-75.01738","13","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=08332LCSDR525OR","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=08332LCSDR525OR","https://enviro.epa.gov/enviro/rsei.html?facid=08332LCSDR525OR"
"SILVERTON MARINE CORP","301 RIVERSIDE DR","MILLVILLE","CUMBERLAND","NJ","08332","39.39193","-75.04353","36","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=08332SLVRT301RI","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=08332SLVRT301RI","https://enviro.epa.gov/enviro/rsei.html?facid=08332SLVRT301RI"
"SIMKAR LIGHTING FIXTURE CO","601 E CAYUGA ST","PHILADELPHIA","PHILADELPHIA","PA","191204691","40.01845","-75.13719","12","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19120CYGSTPHILA","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19120CYGSTPHILA","https://enviro.epa.gov/enviro/rsei.html?facid=19120CYGSTPHILA"
"SIMPSON PAPER CO VALLEY FORGE MILL","RIVER & MANOR RDS","MIQUON","MONTGOMERY","PA","19452","40.05872","-75.26619","18","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19452SMPSNRIVER","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19452SMPSNRIVER","https://enviro.epa.gov/enviro/rsei.html?facid=19452SMPSNRIVER"
"SKF AEROSPACE","5400 TULIP ST","PHILADELPHIA","PHILADELPHIA","PA","19124","40.01296","-75.06685","5","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19124SKFRS5400T","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19124SKFRS5400T","https://enviro.epa.gov/enviro/rsei.html?facid=19124SKFRS5400T"
"SL SURFACE TECHS INC","1416 S SIXTH ST","CAMDEN","CAMDEN","NJ","08104","39.92859","-75.117703","2","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=08104SLSRF1416S","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=08104SLSRF1416S","https://enviro.epa.gov/enviro/rsei.html?facid=08104SLSRF1416S"
"SLACK INC","6900 GROVE RD","THOROFARE","GLOUCESTER","NJ","08086","39.82001","-75.19418","2","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=08086SLCKN6900G","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=08086SLCKN6900G","https://enviro.epa.gov/enviro/rsei.html?facid=08086SLCKN6900G"
"SMITHKLINE BEECHAM PHARMACEUTICALS INC","709 SWEDELAND RD MAIL CODE UE0393","KING OF PRUSSIA","MONTGOMERY","PA","19406","40.078922","-75.33297","46","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19406SMTHK709SW","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19406SMTHK709SW","https://enviro.epa.gov/enviro/rsei.html?facid=19406SMTHK709SW"
"SMITHKLINE BEECHAM, PHARMACEUTICALS","1500 SPRING GARDEN ST","PHILADELPHIA","PHILADELPHIA","PA","191307929","39.96271","-75.16308","43","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19130SMTHK1500S","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19130SMTHK1500S","https://enviro.epa.gov/enviro/rsei.html?facid=19130SMTHK1500S"
"SMURFIT- STONE CONTAINER-PHILADELPHIA WEST","9820 BLUE GRASS RD","PHILADELPHIA","PHILADELPHIA","PA","19114","40.08467","-75.01981","11","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19114STNCN9820B","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19114STNCN9820B","https://enviro.epa.gov/enviro/rsei.html?facid=19114STNCN9820B"
"SMURFIT-STONE CONTAINER CORP","TULIP & DECATUR ST","PHILADELPHIA","PHILADELPHIA","PA","19136","40.032575","-75.024857","11","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19136STNCNTULIP","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19136STNCNTULIP","https://enviro.epa.gov/enviro/rsei.html?facid=19136STNCNTULIP"
"SOLUITA INC DELAWARE RIVER PLANT","RTE 130 S","BRIDGEPORT","GLOUCESTER","NJ","08014","39.79342","-75.399691","35","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=08014SLTNCRTE13","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=08014SLTNCRTE13","https://enviro.epa.gov/enviro/rsei.html?facid=08014SLTNCRTE13"
"SOLVAY SPECIALTY POLYMERS USA LLC","10 LEONARD LN","THOROFARE","GLOUCESTER","NJ","08086","39.845474","-75.209486","188","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=08086PNNWLCROWN","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=08086PNNWLCROWN","https://enviro.epa.gov/enviro/rsei.html?facid=08086PNNWLCROWN"
"SOLVAY USA INC","2ND ST & BLUEBALL AVE","MARCUS HOOK","DELAWARE","PA","19061","39.809349","-75.422059","44","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19061RHNPL2NDST","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19061RHNPL2NDST","https://enviro.epa.gov/enviro/rsei.html?facid=19061RHNPL2NDST"
"SONOCO PRODUCTS CO","300 S BRANDYWINE AVE","DOWNINGTOWN","CHESTER","PA","19335","40.00169","-75.70222","47","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19335SNCPR300SO","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19335SNCPR300SO","https://enviro.epa.gov/enviro/rsei.html?facid=19335SNCPR300SO"
"SONY BRISTOL RRC","1504 GRUNLY'S LN","BRISTOL","BUCKS","PA","19007","40.107455","-74.901638","1","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19007SNYBR1504G","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19007SNYBR1504G","https://enviro.epa.gov/enviro/rsei.html?facid=19007SNYBR1504G"
"SONY MUSIC ENTERTAINMENT INC (DBA SONY DADC)","400 N WOODBURY RD","PITMAN","GLOUCESTER","NJ","08071","39.745566","-75.128623","19","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=08071SNYMS400NW","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=08071SNYMS400NW","https://enviro.epa.gov/enviro/rsei.html?facid=08071SNYMS400NW"
"SOURCEONE HEALTHCARE TECHNOLOGIES","4 ESTERBROOK LN","CHERRY HILL","CAMDEN","NJ","08003","39.91471","-74.968383","19","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=08003PCKRN4ESTE","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=08003PCKRN4ESTE","https://enviro.epa.gov/enviro/rsei.html?facid=08003PCKRN4ESTE"
"SOUTHCO INC","210 N BRINTON LAKE RD","CONCORDVILLE","DELAWARE","PA","19331","39.888888","-75.53598","41","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19331STHCN210NB","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19331STHCN210NB","https://enviro.epa.gov/enviro/rsei.html?facid=19331STHCN210NB"
"SOUTHERN GRAPHIC SYSTEMS INC","904 SPRINGDALE DR","EXTON","CHESTER","PA","19341","40.02835","-75.599005","4","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19341STHRN904SP","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19341STHRN904SP","https://enviro.epa.gov/enviro/rsei.html?facid=19341STHRN904SP"
"SPARTECH VY-CAL","ELM & HARRY ST (19428)","CONSHOHOCKEN","MONTGOMERY","PA","19428","40.073952","-75.306442","27","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19428SPRTCELMHA","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19428SPRTCELMHA","https://enviro.epa.gov/enviro/rsei.html?facid=19428SPRTCELMHA"
"SPATZ FIBERGLASS PRODUCTS LLC","251 AIRPORT RD","NEW CASTLE","NEW CASTLE","DE","19720","39.68399","-75.61934","1","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19720SPTZF251AI","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19720SPTZF251AI","https://enviro.epa.gov/enviro/rsei.html?facid=19720SPTZF251AI"
"SPATZ FIBERGLASS PRODUCTS LLC","505 NEW CHURCHMANS RD","NEW CASTLE","NEW CASTLE","DE","19720","39.66846","-75.61239","16","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19720SPTZF505NE","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19720SPTZF505NE","https://enviro.epa.gov/enviro/rsei.html?facid=19720SPTZF505NE"
"SPEAKMAN CO","30TH & SPRUCE STS","WILMINGTON","NEW CASTLE","DE","19899","39.75501","-75.52989","8","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19899SPKMN30THS","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19899SPKMN30THS","https://enviro.epa.gov/enviro/rsei.html?facid=19899SPKMN30THS"
"SPEC-FAB CO","1818 ROWLAND ST","CINNAMINSON","BURLINGTON","NJ","08077","40.015494","-74.998661","1","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=08077SPCFB1818R","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=08077SPCFB1818R","https://enviro.epa.gov/enviro/rsei.html?facid=08077SPCFB1818R"
"SPECIALTY RING PRODUCTS INC","2374 STATE RD","BENSALEM","BUCKS","PA","19020","40.071111","-74.941944","74","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19020SPCLT2374S","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19020SPCLT2374S","https://enviro.epa.gov/enviro/rsei.html?facid=19020SPCLT2374S"
